date,state,tot_cases,new_case,tot_death,new_death
02/14/2021,Oklahoma,426649,560,6645,21
02/14/2021,Oregon,150281,247,2137,0
02/14/2021,Pennsylvania,901640,2431,23096,24
02/14/2021,Rhode Island,115663,327,2327,6
02/14/2021,South Carolina,501571,3468,8001,85
02/14/2021,South Dakota,110315,110,1844,6
02/14/2021,Tennessee,749829,1670,10902,9
02/14/2021,Texas,2560060,6933,44267,172
02/14/2021,Utah,361294,710,1794,4
02/14/2021,Vermont,12717,117,191,0
02/14/2021,Virginia,551538,1539,7016,4
02/14/2021,Washington,327662,710,4675,0
02/14/2021,West Virginia,127588,306,2210,9
02/14/2021,Wisconsin,607213,562,6745,1
02/14/2021,Wyoming,53136,50,647,0
02/14/2022,Alabama,1265040,2332,18696,46
02/14/2022,Alaska,226276,1815,1081,0
02/14/2022,Arizona,1953168,2685,27181,1
02/14/2022,Arkansas,807711,834,10097,32
02/14/2022,California,8816088,40158,82026,589
02/14/2022,Colorado,1390494,705,11634,33
02/14/2022,Connecticut,714408,1524,10260,0
02/14/2022,Delaware,253406,224,2823,1
02/14/2022,District of Columbia,133295,475,1309,0
02/14/2022,Florida,5756812,5976,71062,136
02/14/2022,Georgia,2440543,6412,34218,142
02/14/2022,Hawaii,226510,483,1250,0
02/14/2022,Idaho,404629,1492,4577,25
02/14/2022,Illinois,3001771,14269,35998,273
02/14/2022,Indiana,1668404,4051,22186,50
02/14/2022,Iowa,741648,2082,8829,0
02/14/2022,Kansas,758237,1997,7860,14
02/14/2022,Kentucky,1287324,1892,14984,49
02/14/2022,Louisiana,1151858,2624,16217,41
02/14/2022,Maine,223355,302,1849,21
02/14/2022,Maryland,993653,425,13925,8
02/14/2022,Massachusetts,1652829,4173,22856,65
02/14/2022,Michigan,2331102,6248,33518,55
02/14/2022,Minnesota,1392731,4330,11990,33
02/14/2022,Mississippi,781436,4719,11652,94
02/14/2022,Missouri,1381185,7746,18010,23
02/14/2022,Montana,257852,1222,3072,5
02/14/2022,Nebraska,451718,1057,3830,15
02/14/2022,Nevada,675186,1864,9362,27
02/14/2022,New Hampshire,288191,0,2294,0
02/14/2022,New Jersey,2146285,1074,32399,22
02/14/2022,New Mexico,503623,3107,6684,26
02/14/2022,New York,2607874,1648,26619,27
02/14/2022,North Carolina,2572822,2671,23452,79
02/14/2022,North Dakota,235447,572,2165,11
02/14/2022,Ohio,2633648,1312,35005,0
02/14/2022,Oklahoma,1009507,2661,12767,342
02/14/2022,Oregon,679241,4741,6373,18
02/14/2022,Pennsylvania,2726796,1994,42247,44
02/14/2022,Rhode Island,334806,214,3416,9
02/14/2022,South Carolina,1447656,1650,16280,1
02/14/2022,South Dakota,233008,283,2742,12
02/14/2022,Tennessee,1971914,1324,23466,62
02/14/2022,Texas,6464783,6358,81030,42
02/14/2022,Utah,914028,3128,4300,39
02/14/2022,Vermont,101623,1149,546,9
02/14/2022,Virginia,1613733,7087,17779,195
02/14/2022,Washington,1384458,1998,11373,57
02/14/2022,West Virginia,476957,897,6023,31
02/14/2022,Wisconsin,1557743,4192,12930,53
02/14/2022,Wyoming,153095,514,1667,0
02/15/2020,Alabama,0,0,0,0
02/15/2020,Alaska,0,0,0,0
02/15/2020,Arizona,1,0,0,0
02/15/2020,Arkansas,0,0,0,0
02/15/2020,California,8,0,0,0
02/15/2020,Colorado,0,0,0,0
02/15/2020,Connecticut,0,0,0,0
02/15/2020,Delaware,10,0,0,0
02/15/2020,District of Columbia,0,0,0,0
02/15/2020,Florida,0,0,0,0
02/15/2020,Georgia,0,0,0,0
02/15/2020,Hawaii,0,0,0,0
02/15/2020,Idaho,0,0,0,0
02/15/2020,Illinois,2,0,0,0
02/15/2020,Indiana,0,0,0,0
02/15/2020,Iowa,0,0,0,0
02/15/2020,Kansas,0,0,0,0
02/15/2020,Kentucky,0,0,0,0
02/15/2020,Louisiana,0,0,0,0
02/15/2020,Maine,0,0,0,0
02/15/2020,Maryland,0,0,0,0
02/15/2020,Massachusetts,1,0,0,0
02/15/2020,Michigan,0,0,0,0
02/15/2020,Minnesota,0,0,0,0
02/15/2020,Mississippi,0,0,0,0
02/15/2020,Missouri,0,0,0,0
02/15/2020,Montana,0,0,0,0
02/15/2020,Nebraska,0,0,0,0
02/15/2020,Nevada,0,0,0,0
02/15/2020,New Hampshire,0,0,0,0
02/15/2020,New Jersey,0,0,0,0
02/15/2020,New Mexico,0,0,0,0
02/15/2020,New York,0,0,0,0
02/15/2020,North Carolina,0,0,0,0
02/15/2020,North Dakota,0,0,0,0
02/15/2020,Ohio,0,0,0,0
02/15/2020,Oklahoma,1,0,0,0
02/15/2020,Oregon,0,0,0,0
02/15/2020,Pennsylvania,0,0,0,0
02/15/2020,Rhode Island,0,0,0,0
02/15/2020,South Carolina,0,0,0,0
02/15/2020,South Dakota,0,0,0,0
02/15/2020,Tennessee,0,0,0,0
02/15/2020,Texas,0,0,0,0
02/15/2020,Utah,0,0,0,0
02/15/2020,Vermont,0,0,0,0
02/15/2020,Virginia,0,0,0,0
02/15/2020,Washington,1,0,0,0
02/15/2020,West Virginia,0,0,0,0
02/15/2020,Wisconsin,0,0,0,0
02/15/2020,Wyoming,0,0,0,0
02/15/2021,Alabama,481074,871,10237,29
02/15/2021,Alaska,54758,84,312,0
02/15/2021,Arizona,799098,1341,14978,0
02/15/2021,Arkansas,313348,320,5275,10
02/15/2021,California,3406365,6487,46719,262
02/15/2021,Colorado,424277,636,5826,2
02/15/2021,Connecticut,270242,2905,7447,66
02/15/2021,Delaware,83762,252,1583,9
02/15/2021,District of Columbia,39001,83,980,1
02/15/2021,Florida,1800821,6736,30937,111
02/15/2021,Georgia,966807,2070,15928,57
02/15/2021,Hawaii,26803,31,423,0
02/15/2021,Idaho,167483,0,1803,0
02/15/2021,Illinois,1163574,1420,22166,45
02/15/2021,Indiana,650417,789,12155,18
02/15/2021,Iowa,329453,333,5237,1
02/15/2021,Kansas,287450,1348,4406,42
02/15/2021,Kentucky,395352,711,6738,21
02/15/2021,Louisiana,420394,503,9325,33
02/15/2021,Maine,42522,89,651,2
02/15/2021,Maryland,371705,722,8079,34
02/15/2021,Massachusetts,559350,1573,15654,43
02/15/2021,Michigan,673310,1427,16359,24
02/15/2021,Minnesota,474169,602,6446,2
02/15/2021,Mississippi,290556,807,6909,20
02/15/2021,Missouri,542737,575,8398,10
02/15/2021,Montana,97539,138,1328,1
02/15/2021,Nebraska,197453,147,2004,1
02/15/2021,Nevada,288739,391,4720,11
02/15/2021,New Hampshire,71017,232,1135,2
02/15/2021,New Jersey,747432,1445,22466,12
02/15/2021,New Mexico,180761,190,3429,9
02/15/2021,New York,874571,2910,17396,50
02/15/2021,North Carolina,820737,1913,11885,42
02/15/2021,North Dakota,98781,138,1431,0
02/15/2021,Ohio,941265,1915,16394,48
02/15/2021,Oklahoma,427000,351,6665,20
02/15/2021,Oregon,150464,183,2137,0
02/15/2021,Pennsylvania,903492,1852,23119,23
02/15/2021,Rhode Island,115852,189,2329,2
02/15/2021,South Carolina,503048,1477,8035,34
02/15/2021,South Dakota,110376,61,1844,0
02/15/2021,Tennessee,751082,1253,10933,31
02/15/2021,Texas,2563949,3889,44427,160
02/15/2021,Utah,361756,462,1796,2
02/15/2021,Vermont,12844,127,192,1
02/15/2021,Virginia,553308,1770,7037,21
02/15/2021,Washington,328461,799,4675,0
02/15/2021,West Virginia,127889,301,2212,2
02/15/2021,Wisconsin,607639,426,6749,4
02/15/2021,Wyoming,53136,0,647,0
02/15/2022,Alabama,1267005,1965,18740,44
02/15/2022,Alaska,226276,0,1081,0
02/15/2022,Arizona,1954908,1740,27186,5
02/15/2022,Arkansas,809396,1685,10141,44
02/15/2022,California,8830785,14697,82142,116
02/15/2022,Colorado,1391561,1067,11650,16
02/15/2022,Connecticut,715692,1284,10320,60
02/15/2022,Delaware,253534,128,2829,6
02/15/2022,District of Columbia,133339,44,1309,0
02/15/2022,Florida,5763178,6366,71209,147
02/15/2022,Georgia,2443410,2867,34335,117
02/15/2022,Hawaii,226798,288,1250,0
02/15/2022,Idaho,406806,2177,4615,38
02/15/2022,Illinois,3004664,2893,36057,59
02/15/2022,Indiana,1669872,1468,22251,65
02/15/2022,Iowa,743285,1637,8948,119
02/15/2022,Kansas,758237,0,7860,0
02/15/2022,Kentucky,1290810,3486,15026,42
02/15/2022,Louisiana,1153232,1374,16258,41
02/15/2022,Maine,223808,453,1858,9
02/15/2022,Maryland,994577,924,13965,40
02/15/2022,Massachusetts,1654513,1684,22974,118
02/15/2022,Michigan,2333963,2861,33634,116
02/15/2022,Minnesota,1399164,6433,12022,32
02/15/2022,Mississippi,782689,1253,11697,45
02/15/2022,Missouri,1383007,1822,18324,314
02/15/2022,Montana,258765,913,3083,11
02/15/2022,Nebraska,451944,226,3870,40
02/15/2022,Nevada,675640,454,9421,59
02/15/2022,New Hampshire,291083,2892,2316,22
02/15/2022,New Jersey,2147857,1572,32483,84
02/15/2022,New Mexico,504287,664,6711,27
02/15/2022,New York,2609479,1605,26662,43
02/15/2022,North Carolina,2576123,3301,23510,58
02/15/2022,North Dakota,235873,426,2168,3
02/15/2022,Ohio,2635769,2121,35372,367
02/15/2022,Oklahoma,1010554,1047,12767,0
02/15/2022,Oregon,680852,1611,6393,20
02/15/2022,Pennsylvania,2729277,2481,42424,177
02/15/2022,Rhode Island,335068,262,3421,5
02/15/2022,South Carolina,1448888,1232,16282,2
02/15/2022,South Dakota,233441,433,2742,0
02/15/2022,Tennessee,1977117,5203,23828,0
02/15/2022,Texas,6475736,10953,81258,228
02/15/2022,Utah,914799,771,4326,26
02/15/2022,Vermont,101623,0,546,0
02/15/2022,Virginia,1616763,3030,17878,99
02/15/2022,Washington,1386935,2477,11373,0
02/15/2022,West Virginia,477935,978,6067,44
02/15/2022,Wisconsin,1559233,1490,12969,39
02/15/2022,Wyoming,153335,240,1689,22
02/16/2020,Alabama,0,0,0,0
02/16/2020,Alaska,0,0,0,0
02/16/2020,Arizona,1,0,0,0
02/16/2020,Arkansas,0,0,0,0
02/16/2020,California,8,0,0,0
02/16/2020,Colorado,0,0,0,0
02/16/2020,Connecticut,0,0,0,0
02/16/2020,Delaware,10,0,0,0
02/16/2020,District of Columbia,0,0,0,0
02/16/2020,Florida,0,0,0,0
02/16/2020,Georgia,0,0,0,0
02/16/2020,Hawaii,0,0,0,0
02/16/2020,Idaho,0,0,0,0
02/16/2020,Illinois,2,0,0,0
02/16/2020,Indiana,0,0,0,0
02/16/2020,Iowa,0,0,0,0
02/16/2020,Kansas,0,0,0,0
02/16/2020,Kentucky,0,0,0,0
02/16/2020,Louisiana,0,0,0,0
02/16/2020,Maine,0,0,0,0
02/16/2020,Maryland,0,0,0,0
02/16/2020,Massachusetts,1,0,0,0
02/16/2020,Michigan,0,0,0,0
02/16/2020,Minnesota,0,0,0,0
02/16/2020,Mississippi,0,0,0,0
02/16/2020,Missouri,0,0,0,0
02/16/2020,Montana,0,0,0,0
02/16/2020,Nebraska,0,0,0,0
02/16/2020,Nevada,0,0,0,0
02/16/2020,New Hampshire,0,0,0,0
02/16/2020,New Jersey,0,0,0,0
02/16/2020,New Mexico,0,0,0,0
02/16/2020,New York,0,0,0,0
02/16/2020,North Carolina,0,0,0,0
02/16/2020,North Dakota,0,0,0,0
02/16/2020,Ohio,0,0,0,0
02/16/2020,Oklahoma,1,0,0,0
02/16/2020,Oregon,0,0,0,0
02/16/2020,Pennsylvania,0,0,0,0
02/16/2020,Rhode Island,0,0,0,0
02/16/2020,South Carolina,0,0,0,0
02/16/2020,South Dakota,0,0,0,0
02/16/2020,Tennessee,0,0,0,0
02/16/2020,Texas,0,0,0,0
02/16/2020,Utah,0,0,0,0
02/16/2020,Vermont,0,0,0,0
02/16/2020,Virginia,0,0,0,0
02/16/2020,Washington,1,0,0,0
02/16/2020,West Virginia,0,0,0,0
02/16/2020,Wisconsin,0,0,0,0
02/16/2020,Wyoming,0,0,0,0
02/16/2021,Alabama,482028,954,10267,30
02/16/2021,Alaska,54818,60,312,0
02/16/2021,Arizona,800233,1135,14981,3
02/16/2021,Arkansas,313525,177,5287,12
02/16/2021,California,3412057,5692,46795,76
02/16/2021,Colorado,424898,621,5828,2
02/16/2021,Connecticut,270822,580,7449,2
02/16/2021,Delaware,83902,140,1589,6
02/16/2021,District of Columbia,39131,130,982,2
02/16/2021,Florida,1808059,7238,31063,126
02/16/2021,Georgia,969702,2895,16174,246
02/16/2021,Hawaii,26819,16,423,0
02/16/2021,Idaho,167945,462,1806,3
02/16/2021,Illinois,1164922,1348,22199,33
02/16/2021,Indiana,651307,890,12195,40
02/16/2021,Iowa,329909,456,5263,26
02/16/2021,Kansas,287450,0,4406,0
02/16/2021,Kentucky,396521,1169,6763,25
02/16/2021,Louisiana,420394,0,9325,0
02/16/2021,Maine,42669,147,654,3
02/16/2021,Maryland,372221,516,8101,22
02/16/2021,Massachusetts,560576,1226,15711,57
02/16/2021,Michigan,674468,1158,16383,24
02/16/2021,Minnesota,474621,452,6448,2
02/16/2021,Mississippi,290923,367,6916,7
02/16/2021,Missouri,543522,785,8412,14
02/16/2021,Montana,97666,127,1331,3
02/16/2021,Nebraska,197840,387,2018,14
02/16/2021,Nevada,289029,290,4733,13
02/16/2021,New Hampshire,71215,198,1136,1
02/16/2021,New Jersey,751065,3633,22497,31
02/16/2021,New Mexico,181060,299,3441,12
02/16/2021,New York,877624,3053,17440,44
02/16/2021,North Carolina,823055,2318,11930,45
02/16/2021,North Dakota,98901,120,1431,0
02/16/2021,Ohio,943291,2026,16453,59
02/16/2021,Oklahoma,427421,421,6688,23
02/16/2021,Oregon,150875,411,2138,1
02/16/2021,Pennsylvania,905883,2391,23126,7
02/16/2021,Rhode Island,116122,270,2339,10
02/16/2021,South Carolina,504190,1142,8062,27
02/16/2021,South Dakota,110593,217,1844,0
02/16/2021,Tennessee,751859,777,10937,4
02/16/2021,Texas,2567297,3348,44584,157
02/16/2021,Utah,362347,591,1797,1
02/16/2021,Vermont,12904,60,192,0
02/16/2021,Virginia,555592,2284,7075,38
02/16/2021,Washington,328971,510,4709,34
02/16/2021,West Virginia,128117,228,2216,4
02/16/2021,Wisconsin,608418,779,6788,39
02/16/2021,Wyoming,53351,215,662,15
02/16/2022,Alabama,1269028,2023,18790,50
02/16/2022,Alaska,227111,835,1108,27
02/16/2022,Arizona,1957085,2177,27189,3
02/16/2022,Arkansas,810520,1124,10190,49
02/16/2022,California,8843229,12444,82382,240
02/16/2022,Colorado,1393461,1900,11659,9
02/16/2022,Connecticut,717520,1828,10318,-2
02/16/2022,Delaware,253708,174,2832,3
02/16/2022,District of Columbia,133459,120,1311,2
02/16/2022,Florida,5769615,6437,71335,126
02/16/2022,Georgia,2446525,3115,34464,129
02/16/2022,Hawaii,226992,194,1262,12
02/16/2022,Idaho,409129,2323,4634,19
02/16/2022,Illinois,3007987,3323,36195,138
02/16/2022,Indiana,1671299,1427,22377,126
02/16/2022,Iowa,743773,488,8948,0
02/16/2022,Kansas,760598,2361,7890,30
02/16/2022,Kentucky,1294613,3803,15071,45
02/16/2022,Louisiana,1154448,1216,16304,46
02/16/2022,Maine,224397,589,1883,25
02/16/2022,Maryland,995328,751,13981,16
02/16/2022,Massachusetts,1656412,1899,23021,47
02/16/2022,Michigan,2337406,3443,33870,236
02/16/2022,Minnesota,1400624,1460,12063,41
02/16/2022,Mississippi,783751,1062,11772,75
02/16/2022,Missouri,1385030,2023,18332,8
02/16/2022,Montana,259701,936,3091,8
02/16/2022,Nebraska,452155,211,3871,1
02/16/2022,Nevada,676364,724,9446,25
02/16/2022,New Hampshire,291540,457,2326,10
02/16/2022,New Jersey,2150351,2494,32544,61
02/16/2022,New Mexico,505359,1072,6729,18
02/16/2022,New York,2611709,2230,26684,22
02/16/2022,North Carolina,2580717,4594,23578,68
02/16/2022,North Dakota,236267,394,2169,1
02/16/2022,Ohio,2638202,2433,35372,0
02/16/2022,Oklahoma,1012168,1614,12767,0
02/16/2022,Oregon,682566,1714,6416,23
02/16/2022,Pennsylvania,2731855,2578,42533,109
02/16/2022,Rhode Island,335387,319,3421,0
02/16/2022,South Carolina,1450512,1624,16437,155
02/16/2022,South Dakota,233692,251,2758,16
02/16/2022,Tennessee,1981058,3941,23868,40
02/16/2022,Texas,6482436,6700,81557,299
02/16/2022,Utah,916191,1392,4336,10
02/16/2022,Vermont,101995,372,546,0
02/16/2022,Virginia,1619853,3090,17947,69
02/16/2022,Washington,1390442,3507,11522,149
02/16/2022,West Virginia,479214,1279,6104,37
02/16/2022,Wisconsin,1561035,1802,12991,22
02/16/2022,Wyoming,153663,328,1689,0
02/17/2020,Alabama,0,0,0,0
02/17/2020,Alaska,0,0,0,0
02/17/2020,Arizona,1,0,0,0
02/17/2020,Arkansas,0,0,0,0
02/17/2020,California,8,0,0,0
02/17/2020,Colorado,0,0,0,0
02/17/2020,Connecticut,0,0,0,0
02/17/2020,Delaware,10,0,0,0
02/17/2020,District of Columbia,0,0,0,0
02/17/2020,Florida,0,0,0,0
02/17/2020,Georgia,0,0,0,0
02/17/2020,Hawaii,0,0,0,0
02/17/2020,Idaho,0,0,0,0
02/17/2020,Illinois,2,0,0,0
02/17/2020,Indiana,0,0,0,0
02/17/2020,Iowa,0,0,0,0
02/17/2020,Kansas,0,0,0,0
02/17/2020,Kentucky,0,0,0,0
02/17/2020,Louisiana,0,0,0,0
02/17/2020,Maine,0,0,0,0
02/17/2020,Maryland,0,0,0,0
02/17/2020,Massachusetts,1,0,0,0
02/17/2020,Michigan,0,0,0,0
02/17/2020,Minnesota,0,0,0,0
02/17/2020,Mississippi,0,0,0,0
02/17/2020,Missouri,0,0,0,0
02/17/2020,Montana,0,0,0,0
02/17/2020,Nebraska,0,0,0,0
02/17/2020,Nevada,0,0,0,0
02/17/2020,New Hampshire,0,0,0,0
02/17/2020,New Jersey,0,0,0,0
02/17/2020,New Mexico,0,0,0,0
02/17/2020,New York,0,0,0,0
02/17/2020,North Carolina,0,0,0,0
02/17/2020,North Dakota,0,0,0,0
02/17/2020,Ohio,0,0,0,0
02/17/2020,Oklahoma,3,2,0,0
02/17/2020,Oregon,0,0,0,0
02/17/2020,Pennsylvania,0,0,0,0
02/17/2020,Rhode Island,0,0,0,0
02/17/2020,South Carolina,0,0,0,0
02/17/2020,South Dakota,0,0,0,0
02/17/2020,Tennessee,0,0,0,0
02/17/2020,Texas,0,0,0,0
02/17/2020,Utah,0,0,0,0
02/17/2020,Vermont,0,0,0,0
02/17/2020,Virginia,0,0,0,0
02/17/2020,Washington,1,0,0,0
02/17/2020,West Virginia,0,0,0,0
02/17/2020,Wisconsin,0,0,0,0
02/17/2020,Wyoming,0,0,0,0
02/17/2021,Alabama,483053,1025,10299,32
02/17/2021,Alaska,54857,39,313,1
02/17/2021,Arizona,801551,1318,15063,82
02/17/2021,Arkansas,314192,667,5313,26
02/17/2021,California,3416147,4090,47086,291
02/17/2021,Colorado,426011,1113,5838,10
02/17/2021,Connecticut,271356,534,7476,27
02/17/2021,Delaware,84123,221,1590,1
02/17/2021,District of Columbia,39180,49,985,3
02/17/2021,Florida,1813136,5077,31173,110
02/17/2021,Georgia,973247,3545,16273,99
02/17/2021,Hawaii,26846,27,424,1
02/17/2021,Idaho,168353,408,1817,11
02/17/2021,Illinois,1166717,1795,22224,25
02/17/2021,Indiana,652242,935,12214,19
02/17/2021,Iowa,330507,598,5306,43
02/17/2021,Kansas,288717,1267,4521,115
02/17/2021,Kentucky,397272,751,6789,26
02/17/2021,Louisiana,421018,624,9391,66
02/17/2021,Maine,42824,155,655,1
02/17/2021,Maryland,372980,759,8128,27
02/17/2021,Massachusetts,561936,1360,15746,35
02/17/2021,Michigan,675908,1440,16418,35
02/17/2021,Minnesota,475379,758,6458,10
02/17/2021,Mississippi,291414,491,6928,12
02/17/2021,Missouri,544279,757,8424,12
02/17/2021,Montana,97900,234,1334,3
02/17/2021,Nebraska,198152,312,2025,7
02/17/2021,Nevada,289392,363,4774,41
02/17/2021,New Hampshire,71964,749,1148,12
02/17/2021,New Jersey,755174,4109,22632,135
02/17/2021,New Mexico,181332,272,3453,12
02/17/2021,New York,880638,3014,17500,60
02/17/2021,North Carolina,826303,3248,11970,40
02/17/2021,North Dakota,99034,133,1435,4
02/17/2021,Ohio,945107,1816,16513,60
02/17/2021,Oklahoma,428037,616,6705,17
02/17/2021,Oregon,151257,382,2143,5
02/17/2021,Pennsylvania,909312,3429,23319,193
02/17/2021,Rhode Island,116474,352,2347,8
02/17/2021,South Carolina,505333,1143,8123,61
02/17/2021,South Dakota,110685,92,1844,0
02/17/2021,Tennessee,753083,1224,10954,17
02/17/2021,Texas,2571063,3766,44768,184
02/17/2021,Utah,363248,901,1806,9
02/17/2021,Vermont,12979,75,192,0
02/17/2021,Virginia,557896,2304,7090,15
02/17/2021,Washington,329721,750,4759,50
02/17/2021,West Virginia,128405,288,2225,9
02/17/2021,Wisconsin,609189,771,6798,10
02/17/2021,Wyoming,53450,99,662,0
02/17/2022,Alabama,1270486,1458,18827,37
02/17/2022,Alaska,227111,0,1108,0
02/17/2022,Arizona,1959866,2781,27398,209
02/17/2022,Arkansas,811669,1149,10235,45
02/17/2022,California,8854449,11220,82589,207
02/17/2022,Colorado,1394935,1474,11659,0
02/17/2022,Connecticut,718064,544,10324,6
02/17/2022,Delaware,254045,337,2839,7
02/17/2022,District of Columbia,133587,128,1313,2
02/17/2022,Florida,5774945,5330,71490,155
02/17/2022,Georgia,2448939,2414,34608,144
02/17/2022,Hawaii,227602,610,1278,16
02/17/2022,Idaho,411158,2029,4654,20
02/17/2022,Illinois,3010525,2538,36285,90
02/17/2022,Indiana,1672761,1462,22426,49
02/17/2022,Iowa,743773,0,8948,0
02/17/2022,Kansas,760598,0,7890,0
02/17/2022,Kentucky,1298331,3718,15115,44
02/17/2022,Louisiana,1156065,1617,16353,49
02/17/2022,Maine,224921,524,1910,27
02/17/2022,Maryland,996182,854,13988,7
02/17/2022,Massachusetts,1659075,2663,23060,39
02/17/2022,Michigan,2340140,2734,33917,47
02/17/2022,Minnesota,1402439,1815,12100,37
02/17/2022,Mississippi,784338,587,11790,18
02/17/2022,Missouri,1386905,1875,18340,8
02/17/2022,Montana,260603,902,3099,8
02/17/2022,Nebraska,452601,446,3883,12
02/17/2022,Nevada,676687,323,9489,43
02/17/2022,New Hampshire,292187,647,2326,0
02/17/2022,New Jersey,2153093,2742,32609,65
02/17/2022,New Mexico,506348,989,6746,17
02/17/2022,New York,2614226,2517,26721,37
02/17/2022,North Carolina,2585542,4825,23644,66
02/17/2022,North Dakota,236553,286,2172,3
02/17/2022,Ohio,2640201,1999,35372,0
02/17/2022,Oklahoma,1013287,1119,12767,0
02/17/2022,Oregon,684411,1845,6444,28
02/17/2022,Pennsylvania,2735573,3718,42617,84
02/17/2022,Rhode Island,335678,291,3425,4
02/17/2022,South Carolina,1452519,2007,16556,119
02/17/2022,South Dakota,234084,392,2766,8
02/17/2022,Tennessee,1984915,3857,23910,42
02/17/2022,Texas,6490838,8402,81844,287
02/17/2022,Utah,917223,1032,4344,8
02/17/2022,Vermont,102257,262,550,4
02/17/2022,Virginia,1622699,2846,18016,69
02/17/2022,Washington,1393783,3341,11522,0
02/17/2022,West Virginia,480692,1478,6146,42
02/17/2022,Wisconsin,1562836,1801,13043,52
02/17/2022,Wyoming,153850,187,1689,0
02/18/2020,Alabama,0,0,0,0
02/18/2020,Alaska,0,0,0,0
02/18/2020,Arizona,1,0,0,0
02/18/2020,Arkansas,0,0,0,0
02/18/2020,California,13,5,0,0
02/18/2020,Colorado,0,0,0,0
02/18/2020,Connecticut,0,0,0,0
02/18/2020,Delaware,10,0,0,0
02/18/2020,District of Columbia,0,0,0,0
02/18/2020,Florida,0,0,0,0
02/18/2020,Georgia,0,0,0,0
02/18/2020,Hawaii,0,0,0,0
02/18/2020,Idaho,0,0,0,0
02/18/2020,Illinois,2,0,0,0
02/18/2020,Indiana,0,0,0,0
02/18/2020,Iowa,0,0,0,0
02/18/2020,Kansas,0,0,0,0
02/18/2020,Kentucky,0,0,0,0
02/18/2020,Louisiana,0,0,0,0
02/18/2020,Maine,0,0,0,0
02/18/2020,Maryland,0,0,0,0
02/18/2020,Massachusetts,1,0,0,0
02/18/2020,Michigan,0,0,0,0
02/18/2020,Minnesota,0,0,0,0
02/18/2020,Mississippi,0,0,0,0
02/18/2020,Missouri,0,0,0,0
02/18/2020,Montana,0,0,0,0
02/18/2020,Nebraska,0,0,0,0
02/18/2020,Nevada,0,0,0,0
02/18/2020,New Hampshire,0,0,0,0
02/18/2020,New Jersey,0,0,0,0
02/18/2020,New Mexico,0,0,0,0
02/18/2020,New York,0,0,0,0
02/18/2020,North Carolina,0,0,0,0
02/18/2020,North Dakota,0,0,0,0
02/18/2020,Ohio,0,0,0,0
02/18/2020,Oklahoma,3,0,0,0
02/18/2020,Oregon,0,0,0,0
02/18/2020,Pennsylvania,0,0,0,0
02/18/2020,Rhode Island,0,0,0,0
02/18/2020,South Carolina,0,0,0,0
02/18/2020,South Dakota,0,0,0,0
02/18/2020,Tennessee,0,0,0,0
02/18/2020,Texas,0,0,0,0
02/18/2020,Utah,0,0,0,0
02/18/2020,Vermont,0,0,0,0
02/18/2020,Virginia,0,0,0,0
02/18/2020,Washington,1,0,0,0
02/18/2020,West Virginia,0,0,0,0
02/18/2020,Wisconsin,0,0,0,0
02/18/2020,Wyoming,0,0,0,0
02/18/2021,Alabama,483863,810,10328,29
02/18/2021,Alaska,55069,212,314,1
02/18/2021,Arizona,802697,1146,15276,213
02/18/2021,Arkansas,314445,253,5323,10
02/18/2021,California,3421720,5573,47537,451
02/18/2021,Colorado,427276,1265,5864,26
02/18/2021,Connecticut,271903,547,7496,20
02/18/2021,Delaware,84404,281,1593,3
02/18/2021,District of Columbia,39301,121,992,7
02/18/2021,Florida,1819756,6620,31281,108
02/18/2021,Georgia,976732,3485,16403,130
02/18/2021,Hawaii,26906,60,425,1
02/18/2021,Idaho,168639,286,1826,9
02/18/2021,Illinois,1168683,1966,22297,73
02/18/2021,Indiana,653011,769,12245,31
02/18/2021,Iowa,331221,714,5321,15
02/18/2021,Kansas,288717,0,4521,0
02/18/2021,Kentucky,398629,1357,6817,28
02/18/2021,Louisiana,421846,828,9406,15
02/18/2021,Maine,42987,163,655,0
02/18/2021,Maryland,373966,986,8155,27
02/18/2021,Massachusetts,563976,2040,15788,42
02/18/2021,Michigan,677090,1182,16446,28
02/18/2021,Minnesota,476292,913,6472,14
02/18/2021,Mississippi,291828,414,6939,11
02/18/2021,Missouri,545190,911,8438,14
02/18/2021,Montana,98100,200,1337,3
02/18/2021,Nebraska,198577,425,2043,18
02/18/2021,Nevada,289880,488,4805,31
02/18/2021,New Hampshire,72398,434,1150,2
02/18/2021,New Jersey,758451,3277,22721,89
02/18/2021,New Mexico,181739,407,3471,18
02/18/2021,New York,883994,3356,17555,55
02/18/2021,North Carolina,829590,3287,12012,42
02/18/2021,North Dakota,99153,119,1435,0
02/18/2021,Ohio,947389,2282,16611,98
02/18/2021,Oklahoma,428412,375,6736,31
02/18/2021,Oregon,151713,456,2149,6
02/18/2021,Pennsylvania,912580,3268,23413,94
02/18/2021,Rhode Island,116838,364,2361,14
02/18/2021,South Carolina,507456,2123,8159,36
02/18/2021,South Dakota,110871,186,1847,3
02/18/2021,Tennessee,754012,929,10985,31
02/18/2021,Texas,2574194,3131,44954,186
02/18/2021,Utah,364399,1151,1813,7
02/18/2021,Vermont,13098,119,194,2
02/18/2021,Virginia,559930,2034,7098,8
02/18/2021,Washington,330732,1011,4803,44
02/18/2021,West Virginia,128760,355,2236,11
02/18/2021,Wisconsin,610055,866,6816,18
02/18/2021,Wyoming,53531,81,662,0
